URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://graph.facebook.com/v4.0,COMPLETE,200,https,POST,application/json; charset=UTF-8,/10.189.59.78,50162,graph.facebook.com/31.13.66.4,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,169,2,15,33,1,1,117,104.28906,1695.3125,15929.6875,1050,85,601,15457,368,487,35.1%,51.1%
https://graph.facebook.com/v4.0,COMPLETE,200,https,POST,application/json; charset=UTF-8,/10.189.59.78,50167,graph.facebook.com/31.13.66.4,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,91,1,12,13,1,2,62,28.652344,1157.2266,725.09766,729,86,370,354,368,763,65.2%,79.6%
https://graph.facebook.com/v4.0,COMPLETE,200,https,POST,application/json; charset=UTF-8,/10.189.59.78,50168,graph.facebook.com/31.13.66.4,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,142,2,13,13,1,2,111,20.445312,1382.8125,760.2539,729,85,602,354,367,836,35.5%,59.0%
https://dpm.demdex.net/id?d_ver=2&d_rtbd=json&d_orgid=97D902BE53295FEE0A490D4C@AdobeOrg&d_mid=88798663047710852873448805299671889511&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&dcs_region=9&d_cid_ic=DSID_20915%016CC4B9AB-5891-4EB6-8C91-35849A86DAAC%011,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50156,dpm.demdex.net/34.223.239.34,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,97,,,,1,1,95,13.510742,519.53125,791.0156,,532,,,0,810,,64.7%
https://dpm.demdex.net/id?d_ver=2&d_rtbd=json&d_orgid=97D902BE53295FEE0A490D4C@AdobeOrg&d_mid=88798663047710852873448805299671889511&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&dcs_region=9,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50156,dpm.demdex.net/34.223.239.34,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,97,,,,1,0,96,12.855469,458.0078,0.0,,469,,,0,808,,64.7%
https://zc.adswizz.com/sdk/ihmcustomiOS.xml,COMPLETE,200,https,GET,text/xml,/10.189.59.78,50170,zc.adswizz.com/13.226.191.19,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,260,63,57,93,2,2,43,104.76953,553.71094,13066.406,1034,100,,26211,296,253,,
https://sdk.iad-01.braze.com/api/v3/content_cards/sync,COMPLETE,201,https,POST,application/json,/10.189.59.78,50166,sdk.iad-01.braze.com/151.101.181.208,443,,20 Feb 2020 10:19:39,20 Feb 2020 10:19:39,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,574,108,54,79,2,3,328,52.739258,744.6289,9594.4,1058,211,256,28147,334,993,,49.2%
https://z.moatads.com/IHR/ios/1c7d966/status.json?ts=603904780092&v=3.6.0,COMPLETE,200,https,GET,application/octet-stream,/10.189.59.78,50172,z.moatads.com/23.214.109.210,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,290,101,39,97,1,0,52,59.08496,1244.1406,0.0,1018,256,,16249,0,23,,
https://dpm.demdex.net/id?d_ver=2&d_rtbd=json&d_orgid=97D902BE53295FEE0A490D4C@AdobeOrg&d_mid=88798663047710852873448805299671889511&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&dcs_region=9&d_cid_ic=profileid%013850866%011,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50156,dpm.demdex.net/34.223.239.34,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,101,,,,0,0,101,12.675781,0.0,0.0,,502,,,0,809,,64.7%
https://sandbox.itunes.apple.com,EXCEPTION,200,https,CONNECT,,/10.189.59.78,50175,sandbox.itunes.apple.com/17.154.66.159,443,com.xk72.proxy.ProxyException: Client SSL handshake failed - Remote host closed connection during handshake,20 Feb 2020 10:19:40,,,,,1,90,201,,,,,,,1146,0,,20391,0,,,
https://graph.facebook.com/v4.0/me/friends?access_token=EAABu3WvyCLcBAPtUtLY4BbISLIkNt86J5dMo6tG17vPOTBsS5FZCC4R64pM95IRSHdEiMpBubKPNFnUm5RkyHcgQygyeIPV2I1EiZCcGjvm0S2vBu7P4GAsqQOyrmXsWNyo4Xe9u4YIZA5AaFEM5rYbIB0FJaAfyFWoGBaSneQZAeghN93uOKhb2SgDt8XDAdPD4gq7jZCmVekvtN18KJ2C6OZAYW1CZCwZD&fields=&format=json&include_headers=false&sdk=ios,COMPLETE,200,https,GET,application/json; charset=UTF-8,/10.189.59.78,50173,graph.facebook.com/31.13.66.4,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,247,1,10,12,1,2,221,11.350586,1019.53125,892.08984,729,315,,354,450,1023,,43.9%
https://clearchannel.sc.omtrdc.net/b/ss/cccorporate55dev/10/OIP-4.16.0/s67199232,COMPLETE,200,https,POST,application/x-javascript;charset=utf-8,/10.189.59.78,50171,clearchannel.sc.omtrdc.net/34.234.23.242,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,142,84,10,30,5,1,12,168.33301,536.52344,21220.703,1082,160,1505,21376,333,21,,
https://clearchannel.sc.omtrdc.net/b/ss/cccorporate55dev/10/OIP-4.16.0/s95453440,COMPLETE,200,https,POST,application/x-javascript;charset=utf-8,/10.189.59.78,50171,clearchannel.sc.omtrdc.net/34.234.23.242,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,16,,,,2,1,13,119.140625,897.46094,111.328125,,48,1790,,93,21,,
https://us.api.iheart.com/api/v3/podcast/progress,COMPLETE,200,https,GET,application/json,/10.189.59.78,50178,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,162,2,35,44,0,0,81,25.649414,0.0,0.0,726,300,,372,0,2857,,
https://us.api.iheart.com/api/v3/podcast/follows,COMPLETE,200,https,GET,application/json,/10.189.59.78,50177,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,200,2,36,38,0,43,81,87.08984,0.0,380.72266,726,346,,372,0,16392,,
https://us.api.iheart.com/api/v1/profile/3850866/getProfile?includeFriends=False&includeFriendsPlays=False&includePreferences=True&profileId=3850866&sessionId=AKdbhATKbYt2wAsTg8edb6,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50181,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,161,1,35,46,0,1,78,17.049805,0.0,1528.3203,726,520,,372,0,1193,,
https://us.api.iheart.com/api/v1/account/getLoginToken,COMPLETE,200,https,POST,application/json;charset=utf-8,/10.189.59.78,50180,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,204,2,41,39,1,2,119,7.5966797,1085.9375,231.9336,726,336,50,372,0,103,,
https://us.api.iheart.com/api/v2/recs/3850866?campaignId=foryou_mixtape_collections&limit=24&offset=0&template=LRRM%2CCR%2CLR&timestamp=0&zipCode=10013,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50183,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,340,0,37,39,0,38,226,70.85156,0.0,602.74414,726,488,,372,0,23082,,
https://sdk.iad-01.braze.com/api/v3/data,COMPLETE,201,https,POST,application/json,/10.189.59.78,50166,sdk.iad-01.braze.com/151.101.181.208,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:41,20 Feb 2020 10:19:41,634,,,,1,2,631,9.902344,1452.1484,2413.086,,69,1418,,140,4802,,71.0%
https://clearchannel.sc.omtrdc.net/b/ss/cccorporate55dev/10/OIP-4.16.0/s82108416,COMPLETE,200,https,POST,application/x-javascript;charset=utf-8,/10.189.59.78,50171,clearchannel.sc.omtrdc.net/34.234.23.242,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20,,,,1,1,18,89.208984,1696.2891,87.890625,,48,1689,,69,21,,
https://us.api.iheart.com/api/v2/recs/3850866?campaignId=foryou_mixtape_collections&limit=24&offset=0&template=LRRM%2CCR%2CLR&timestamp=0&zipCode=10013,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50184,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,428,1,44,40,0,39,304,56.29785,0.0,587.43945,726,488,,372,0,23088,,
https://us.api.iheart.com/api/v1/catalog/artist/70775/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50185,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,129,1,43,40,0,5,40,23.467773,0.0,406.0547,726,295,,372,0,1707,,87.9%
https://us.api.iheart.com/api/v1/catalog/artist/692502/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50187,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,125,1,43,43,0,1,37,23.375,0.0,1923.8281,726,296,,372,0,1598,,88.5%
https://us.api.iheart.com/api/v1/catalog/artist/30779802/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50188,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,120,1,37,43,0,0,39,23.291016,0.0,0.0,726,298,,372,0,1466,,88.9%
https://us.api.iheart.com/api/v1/catalog/artist/28197/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50186,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,120,1,38,43,1,1,36,24.34082,997.0703,1923.8281,726,295,,372,0,1598,,88.5%
https://us.api.iheart.com/api/v1/catalog/artist/30191482/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50192,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,122,1,41,38,3,2,37,23.16504,333.333,913.08594,726,298,,372,0,1498,,89.1%
https://us.api.iheart.com/api/v1/catalog/artist/31596865/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50190,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,121,3,38,39,2,2,37,24.204102,500.0,964.35547,726,298,,372,0,1603,,88.3%
https://us.api.iheart.com/api/v1/catalog/artist/58269/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50194,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,123,2,39,41,2,1,38,23.166992,498.53516,1852.5391,726,295,,372,0,1525,,89.0%
https://us.api.iheart.com/api/v1/catalog/artist/31819286/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50191,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,121,3,39,38,2,1,38,23.364258,500.0,1827.1484,726,298,,372,0,1499,,89.2%
https://us.api.iheart.com/api/v1/catalog/artist/31525506/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50193,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,118,1,40,38,0,1,38,23.69336,0.0,1795.8984,726,298,,372,0,1467,,89.3%
https://api2.branch.io/v1/open,COMPLETE,200,https,POST,application/json,/10.189.59.78,50174,api2.branch.io/13.226.191.38,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,322,50,49,114,2,4,103,73.40234,1139.1602,5339.3555,1034,107,1192,21331,261,278,,
https://us.api.iheart.com/api/v1/catalog/artist/678645/getSimilar,COMPLETE,200,https,GET,application/json;charset=utf-8,/10.189.59.78,50189,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,118,1,38,38,1,2,38,25.291016,998.0469,993.16406,726,296,,372,0,1662,,88.1%
https://graph.facebook.com/v4.0,COMPLETE,200,https,POST,application/json; charset=UTF-8,/10.189.59.78,50179,graph.facebook.com/31.13.66.4,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,114,2,13,10,1,3,85,20.12207,1190.4297,367.8379,729,86,404,354,365,411,26.3%,52.0%
http://imasdk.googleapis.com/native/sdkloader/native_sdk_v3.html?app=com.clearchannel.iheartradio.enterprise&hl=en&mt=2&omv=1.2.21-google_20191111&sdk_version=i.3.11.1&wvr=2,COMPLETE,200,http,GET,text/html,/10.189.59.78,50197,imasdk.googleapis.com/74.125.136.95,80,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,136,61,23,,1,1,50,28.168945,487.3047,3343.75,,499,,,450,2974,,53.7%
https://us.api.iheart.com/api/v3/collection/user/3850866/collection,COMPLETE,200,https,GET,application/json,/10.189.59.78,50200,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:41,20 Feb 2020 10:19:41,653,7,39,46,1,285,275,398.3623,1010.7422,909.19336,717,318,,372,0,264967,,
https://us.api.iheart.com/api/v3/collection/user/3850866/collection,COMPLETE,200,https,GET,application/json,/10.189.59.78,50199,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:41,20 Feb 2020 10:19:41,612,2,38,46,0,283,243,425.0498,0.0,915.61816,717,318,,372,0,264967,,
https://us.api.iheart.com/api/v1/bootstrap/getLiveRadioAdConfig,COMPLETE,304,https,GET,,/10.189.59.78,50198,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,128,4,36,46,1,0,41,10.550781,987.3047,0.0,717,294,,372,0,,,
https://sandbox.itunes.apple.com,EXCEPTION,200,https,CONNECT,,/10.189.59.78,50201,sandbox.itunes.apple.com/17.154.66.159,443,com.xk72.proxy.ProxyException: Client SSL handshake failed - Remote host closed connection during handshake,20 Feb 2020 10:19:40,,,,,1,83,202,,,,,,,1146,0,,20391,0,,,
https://cdn.branch.io/sdk/uriskiplist_v2.json,COMPLETE,200,https,GET,text/json,/10.189.59.78,50202,cdn.branch.io/13.226.182.78,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:41,20 Feb 2020 10:19:41,284,84,45,101,1,1,52,77.49512,1228.5156,20780.273,1030,228,,21277,0,2,,
https://us.api.iheart.com/api/v3/podcast/progress?pageKey=AdAy7gAAAAAAOsJyAAAAEDM4NTA4NjY6MjM5OTY4NjQ,COMPLETE,200,https,GET,application/json,/10.189.59.78,50178,us.api.iheart.com/151.101.181.13,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,101,,,,0,1,100,27.411133,0.0,2424.8047,,352,,,0,2483,,
https://leads.radioedit.iheart.com/api/cards?collection=collections%2Fplaylist-directory&country=US,COMPLETE,200,https,GET,application/json; charset=utf-8,/10.189.59.78,50195,leads.radioedit.iheart.com/151.101.182.84,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,160,1,39,79,2,3,36,185.16797,642.5781,9447.266,1082,234,,25262,409,3351,,91.4%
https://leads.radioedit.iheart.com/api/cards?country=US&collection=collections/holiday-hat&facets=devices/ios,COMPLETE,200,https,GET,application/json; charset=utf-8,/10.189.59.78,50182,leads.radioedit.iheart.com/151.101.182.84,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,226,61,40,84,2,3,36,116.61621,614.7461,8375.325,1082,177,,25262,400,67,,-42.6%
http://pagead2.googlesyndication.com/omsdk/releases/live/omsdk-v1.js,COMPLETE,304,http,GET,,/10.189.59.78,50203,pagead2.googlesyndication.com/172.217.0.130,80,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,108,52,28,,2,1,25,5.913086,262.6953,113.28125,,538,,,116,,,
https://us-events.api.iheart.com/events,COMPLETE,202,https,POST,,/10.189.59.78,50176,us-events.api.iheart.com/151.101.182.84,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,327,117,39,91,1,2,77,84.649414,2623.0469,12528.809,1074,116,1496,25262,397,0,,
https://us-events.api.iheart.com/events,COMPLETE,202,https,POST,,/10.189.59.78,50176,us-events.api.iheart.com/151.101.182.84,443,,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,20 Feb 2020 10:19:40,79,,,,1,2,76,19.22168,1440.4297,39.0625,,14,1461,,80,0,,
